X,Y,OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A
-74.092751804,4.66610298099999,1174412,2266550,A1103761,2012/07/15 05:00:00+00,23:16:00,2012,JULIO,DOMINGO,2012/07/16 04:16:00+00,AK 68-CL63 02,CAIDA DE OCUPANTE,BARRIOS UNIDOS,,PEATON,S,2012/07/21 05:00:00+00,MASCULINO,19,PEATON
-74.106113953,4.671794691,1174485,2267530,A1105694,2012/07/19 05:00:00+00,23:15:00,2012,JULIO,JUEVES,2012/07/20 04:15:00+00,AV AVENIDA BOYACA-CL 53A 18,CHOQUE,ENGATIVA,2,MOTOCICLISTA,,,MASCULINO,27,MOTOCICLISTA
-74.074458468,4.72027949199997,1174496,2267541,A1105787,2012/07/20 05:00:00+00,07:15:00,2012,JULIO,VIERNES,2012/07/20 12:15:00+00,AV AVENIDA BOYACA-CL 129 02,CHOQUE,SUBA,2,MOTOCICLISTA,S,2012/07/20 05:00:00+00,MASCULINO,22,MOTOCICLISTA
-74.093240319,4.69750626899997,1174778,2272553,A1108076,2012/08/13 05:00:00+00,07:20:00,2012,AGOSTO,LUNES,2012/08/13 12:20:00+00,CL 80-KR76 02,ATROPELLO,ENGATIVA,,PEATON,S,2012/10/22 05:00:00+00,MASCULINO,73,PEATON
-74.073732139,4.64767912000002,1174831,2273592,A1108623,2012/08/18 05:00:00+00,03:20:00,2012,AGOSTO,SABADO,2012/08/18 08:20:00+00,KR 24-CL57 93,ATROPELLO,TEUSAQUILLO,,PEATON,,,MASCULINO,21,PEATON
-74.046827432,4.66403530399998,1175137,2261443,A1103308,2012/06/19 05:00:00+00,17:00:00,2012,JUNIO,MARTES,2012/06/19 22:00:00+00,AK 1-CL 84A 71,CHOQUE,CHAPINERO,1,MOTOCICLISTA,,,MASCULINO,36,MOTOCICLISTA
-74.073361226,4.60790604499999,1175314,2264565,A1103613,2012/07/04 05:00:00+00,09:30:00,2012,JULIO,MIERCOLES,2012/07/04 14:30:00+00,KR 10-CL20 03,ATROPELLO,SANTA FE,,PEATON,S,2012/07/04 05:00:00+00,FEMENINO,66,PEATON
-74.164403333,4.614271465,1175721,2270611,A1107185,2012/08/03 05:00:00+00,02:13:00,2012,AGOSTO,VIERNES,2012/08/03 07:13:00+00,KR 78GBIS-CL 45 S 02,CHOQUE,KENNEDY,2,PASAJERO,,,FEMENINO,,MOTOCICLISTA
-74.109598282,4.50136860999999,1175858,2273658,A1108531,2012/08/20 05:00:00+00,20:40:00,2012,AGOSTO,LUNES,2012/08/21 01:40:00+00,KR 5-CL91 S 02,CHOQUE,USME,1,MOTOCICLISTA,S,2012/08/23 05:00:00+00,MASCULINO,37,MOTOCICLISTA
-74.2039,4.62670000000003,1176654,2269615,A1105615,2012/07/30 05:00:00+00,18:05:00,2012,JULIO,LUNES,2012/07/30 23:05:00+00,KR 92-CL 74 S 46,OTRO,BOSA,,PEATON,,,MASCULINO,8,PEATON
-74.159748065,4.54614249799999,1176896,2273736,A1108602,2012/08/19 05:00:00+00,10:00:00,2012,AGOSTO,DOMINGO,2012/08/19 15:00:00+00,TR 27-CL72D S 10,ATROPELLO,CIUDAD BOLIVAR,,PEATON,S,2012/08/31 05:00:00+00,FEMENINO,32,PEATON
-74.11749481,4.51999611899998,1177005,2259458,A1108867,2012/06/07 05:00:00+00,11:05:00,2012,JUNIO,JUEVES,2012/06/07 16:05:00+00,CL 71G-KR1 S 02,CHOQUE,USME,1,MOTOCICLISTA,S,2012/06/07 05:00:00+00,MASCULINO,36,MOTOCICLISTA
-74.170036073,4.69521935300003,1177872,2272793,A1107419,2012/08/13 05:00:00+00,19:42:00,2012,AGOSTO,LUNES,2012/08/14 00:42:00+00,AV AVENIDA CENTENARIO-KR 137 81,CHOQUE,FONTIBON,2,MOTOCICLISTA,,,MASCULINO,34,MOTOCICLISTA
-74.083401446,4.602797157,1177936,2273818,A1108478,2012/08/17 05:00:00+00,06:19:00,2012,AGOSTO,VIERNES,2012/08/17 11:19:00+00,KR 16-CL10 39,ATROPELLO,LOS MARTIRES,,PEATON,,,MASCULINO,,PEATON
-74.109,4.57909999999998,1178329,2263700,A1104313,2012/06/29 05:00:00+00,23:11:00,2012,JUNIO,VIERNES,2012/06/30 04:11:00+00,KR 17-CL28B 02,CHOQUE,RAFAEL URIBE URIBE,1,MOTOCICLISTA,,,MASCULINO,22,MOTOCICLISTA
-74.143790376,4.546475074,1178446,2265782,A1104974,2012/07/09 05:00:00+00,12:55:00,2012,JULIO,LUNES,2012/07/09 17:55:00+00,KR 18A-CL70 S 51,VOLCAMIENTO,CIUDAD BOLIVAR,2,CICLISTA,,,MASCULINO,15,CICLISTA
-74.099032579,4.60476051900002,1178522,2266822,A1103760,2012/07/13 05:00:00+00,14:00:00,2012,JULIO,VIERNES,2012/07/13 19:00:00+00,AV AVENIDA CIUDAD DE QUITO-CL 5 32,CHOQUE,LOS MARTIRES,2,MOTOCICLISTA,,,MASCULINO,36,MOTOCICLISTA
-74.124510648,4.646465261,1178572,2267771,A1105696,2012/07/19 05:00:00+00,13:24:00,2012,JULIO,JUEVES,2012/07/19 18:24:00+00,AC 13-KR69B 88,CHOQUE,FONTIBON,2,MOTOCICLISTA,,,MASCULINO,33,MOTOCICLISTA
-74.119897573,4.51649984699998,1178983,2273898,A1108625,2012/08/18 05:00:00+00,11:25:00,2012,AGOSTO,SABADO,2012/08/18 16:25:00+00,KR 3-CL73D S 02,ATROPELLO,USME,,PEATON,,,FEMENINO,54,PEATON
-74.169067048,4.58083791299998,1179063,2259591,A1109072,2012/06/07 05:00:00+00,08:55:00,2012,JUNIO,JUEVES,2012/06/07 13:55:00+00,CL 69B-KR73H S 62,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,70,PEATON
-74.1309,4.64519999999999,1179203,2261671,A1108685,2012/06/13 05:00:00+00,21:30:00,2012,JUNIO,MIERCOLES,2012/06/14 02:30:00+00,AV AVENIDA BOYACA-CL 12C 02,ATROPELLO,KENNEDY,,PEATON,,,FEMENINO,17,PEATON
-74.093379877,4.69757956400002,1179690,2268827,A1106331,2012/07/25 05:00:00+00,20:50:00,2012,JULIO,MIERCOLES,2012/07/26 01:50:00+00,AC 80-KR76 57,ATROPELLO,ENGATIVA,,PEATON,,,FEMENINO,32,PEATON
-74.047334028,4.68502151799999,1179697,2268834,A1106400,2012/07/25 05:00:00+00,19:30:00,2012,JULIO,MIERCOLES,2012/07/26 00:30:00+00,AK 9-CL100 02,VOLCAMIENTO,USAQUEN,1,PASAJERO,,,MASCULINO,28,MOTOCICLISTA
-74.084111857,4.618370648,1179958,2273910,A1230680,2012/08/20 05:00:00+00,09:00:00,2012,AGOSTO,LUNES,2012/08/20 14:00:00+00,CL 22-KR27 02,ATROPELLO,LOS MARTIRES,,PEATON,,,MASCULINO,,PEATON
-74.116806666,4.62871101000002,1180056,2274973,A1231303,2012/08/24 05:00:00+00,20:15:00,2012,AGOSTO,VIERNES,2012/08/25 01:15:00+00,AV AVENIDA DE LAS AMERICAS-KR 62 54,ATROPELLO,PUENTE ARANDA,,PEATON,S,2012/08/24 05:00:00+00,MASCULINO,,PEATON
-74.120596613,4.70745340000002,1180076,2274993,A1230681,2012/08/26 05:00:00+00,06:00:00,2012,AGOSTO,DOMINGO,2012/08/26 11:00:00+00,AC 72-KR105F 02,CHOQUE,ENGATIVA,1,CICLISTA,,,MASCULINO,46,CICLISTA
-74.097537938,4.74369307799998,1180093,2259655,A1108666,2012/06/08 05:00:00+00,22:35:00,2012,JUNIO,VIERNES,2012/06/09 03:35:00+00,AV AVENIDA CIUDAD DE CALI-CL 140A 51,CHOQUE,SUBA,2,CICLISTA,S,2012/08/15 05:00:00+00,MASCULINO,63,CICLISTA
-74.147761235,4.69060363400001,1180184,2260712,A1108354,2012/06/13 05:00:00+00,12:20:00,2012,JUNIO,MIERCOLES,2012/06/13 17:20:00+00,CL 23B-KR117A 20,ATROPELLO,FONTIBON,1,PASAJERO,S,2012/08/04 05:00:00+00,MASCULINO,69,MOTOCICLISTA
-74.1917,4.6268,1180205,2260733,A1109073,2012/06/13 05:00:00+00,09:15:00,2012,JUNIO,MIERCOLES,2012/06/13 14:15:00+00,CL 57-KR88F 02,CHOQUE,BOSA,1,MOTOCICLISTA,,,MASCULINO,26,MOTOCICLISTA
-74.132592575,4.70462968300001,1180364,2263808,A1103835,2012/06/30 05:00:00+00,23:15:00,2012,JUNIO,SABADO,2012/07/01 04:15:00+00,KR 111C-CL65A 02,CHOQUE,ENGATIVA,2,CICLISTA,S,2012/07/04 05:00:00+00,MASCULINO,39,CICLISTA
-74.172395086,4.61610000899998,1180395,2263839,A1104142,2012/06/30 05:00:00+00,13:00:00,2012,JUNIO,SABADO,2012/06/30 18:00:00+00,KR 80-CL 52 S 02,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,61,PEATON
-74.087234003,4.60391950500002,1180412,2264860,A1104637,2012/07/05 05:00:00+00,16:30:00,2012,JULIO,JUEVES,2012/07/05 21:30:00+00,KR 19BISB-CL9 20,ATROPELLO,LOS MARTIRES,,PEATON,S,2012/07/11 05:00:00+00,FEMENINO,2,PEATON
-74.093723611,4.59326885299998,1180455,2264903,A1104568,2012/07/06 05:00:00+00,19:25:00,2012,JULIO,VIERNES,2012/07/07 00:25:00+00,CL 1-KR18A 13,ATROPELLO,ANTONIO NARINO,,PEATON,,,MASCULINO,52,PEATON
-74.098217017,4.71347788399999,1180517,2265931,A1104519,2012/07/10 05:00:00+00,12:45:00,2012,JULIO,MARTES,2012/07/10 17:45:00+00,AC 90-KR94C 13,CHOQUE,ENGATIVA,2,CICLISTA,,,MASCULINO,45,CICLISTA
-74.089482503,4.67127974499999,1181049,2275007,A1230897,2012/08/25 05:00:00+00,21:30:00,2012,AGOSTO,SABADO,2012/08/26 02:30:00+00,AK 68-CL64 02,ATROPELLO,BARRIOS UNIDOS,,PEATON,,,MASCULINO,43,PEATON
-74.151970831,4.671139525,1181109,2259713,A1108353,2012/06/10 05:00:00+00,13:50:00,2012,JUNIO,DOMINGO,2012/06/10 18:50:00+00,AC 13-KR104 02,ATROPELLO,FONTIBON,,PEATON,S,2012/06/29 05:00:00+00,FEMENINO,39,PEATON
-74.111596638,4.59870400099999,1181400,2263887,A1103983,2012/07/01 05:00:00+00,19:35:00,2012,JULIO,DOMINGO,2012/07/02 00:35:00+00,DG 16-KR34 S 02,CHOQUE,PUENTE ARANDA,2,MOTOCICLISTA,S,2012/07/08 05:00:00+00,MASCULINO,26,MOTOCICLISTA
-74.089564401,4.681932781,1181495,2265954,A1104833,2012/07/11 05:00:00+00,13:20:00,2012,JULIO,MIERCOLES,2012/07/11 18:20:00+00,AC 72-KR69C 34,ATROPELLO,ENGATIVA,,PEATON,S,2012/07/11 05:00:00+00,FEMENINO,60,PEATON
-74.100670424,4.727902572,1181544,2266003,A1105327,2012/07/10 05:00:00+00,17:26:00,2012,JULIO,MARTES,2012/07/10 22:26:00+00,AV AVENIDA CIUDAD DE CALI-CL 102A 66,CHOQUE,SUBA,2,MOTOCICLISTA,,,MASCULINO,32,MOTOCICLISTA
-74.1519607,4.67117195499998,1181842,2270972,A1107451,2012/08/03 05:00:00+00,14:50:00,2012,AGOSTO,VIERNES,2012/08/03 19:50:00+00,AV AVENIDA CENTENARIO-KR 104 02,CHOQUE,FONTIBON,1,MOTOCICLISTA,,,MASCULINO,34,MOTOCICLISTA
-74.1611,4.61040000000003,1181868,2270998,A1105614,2012/08/03 05:00:00+00,15:58:00,2012,AGOSTO,VIERNES,2012/08/03 20:58:00+00,AV AVENIDA CUIDAD DE VILLAVICENCIO-KR 77 02,CHOQUE,KENNEDY,2,MOTOCICLISTA,,,MASCULINO,22,MOTOCICLISTA
-74.1509,4.62799999999999,1181894,2271997,A1105566,2012/08/09 05:00:00+00,12:35:00,2012,AGOSTO,JUEVES,2012/08/09 17:35:00+00,CL 26A-KR 78M S 21,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,75,PEATON
-74.095361852,4.68703764600002,1181994,2273076,A1107452,2012/08/09 05:00:00+00,09:10:00,2012,AGOSTO,JUEVES,2012/08/09 14:10:00+00,AV AVENIDA BOYACA-CL 71A 57,CHOQUE,ENGATIVA,1,PASAJERO,,,FEMENINO,17,MOTOCICLISTA
-74.103102275,4.69354397299998,1182147,2259798,A1108687,2012/06/09 05:00:00+00,19:00:00,2012,JUNIO,SABADO,2012/06/10 00:00:00+00,AC 72-KR81A 21,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,18,PEATON
-74.099175789,4.67291451900002,1182296,2261890,A1103360,2012/06/19 05:00:00+00,12:10:00,2012,JUNIO,MARTES,2012/06/19 17:10:00+00,AV AVENIDA DE LA CONSTITUCION-CL 63D 02,CHOQUE,ENGATIVA,1,PASAJERO,S,2012/06/22 05:00:00+00,MASCULINO,60,PASAJERO
-74.064953311,4.75086922600002,1182838,2271007,A1107272,2012/08/05 05:00:00+00,20:30:00,2012,AGOSTO,DOMINGO,2012/08/06 01:30:00+00,AV AVENIDA BOYACA-CL 167 02,CHOQUE,SUBA,2,CICLISTA,,,MASCULINO,15,CICLISTA
-74.144510369,4.56678310400002,1182909,2272051,A1107418,2012/08/09 05:00:00+00,22:44:00,2012,AGOSTO,JUEVES,2012/08/10 03:44:00+00,DG 62-KR22 S 29,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,43,PEATON
-74.148740319,4.64738905600001,1182927,2272069,A1107224,2012/08/09 05:00:00+00,15:15:00,2012,AGOSTO,JUEVES,2012/08/09 20:15:00+00,AV AVENIDA CIUDAD DE CALI-CL 8B 62,ATROPELLO,KENNEDY,,PEATON,S,2012/08/16 05:00:00+00,MASCULINO,23,PEATON
-74.089854133,4.72263541699999,1182933,2272075,A1107843,2012/08/10 05:00:00+00,18:00:00,2012,AGOSTO,VIERNES,2012/08/10 23:00:00+00,KR 91-CL128C 02,ATROPELLO,SUBA,,PEATON,S,2012/08/11 05:00:00+00,MASCULINO,88,PEATON
-74.097454576,4.70704318000003,1182966,2273089,A1105410,2012/08/08 05:00:00+00,11:25:00,2012,AGOSTO,MIERCOLES,2012/08/08 16:25:00+00,AV AVENIDA CIUDAD DE CALI-KR 86 02,ATROPELLO,ENGATIVA,,PEATON,,,FEMENINO,88,PEATON
-74.121300697,4.58928660999999,1183193,2259880,A1109098,2012/06/09 05:00:00+00,20:30:00,2012,JUNIO,SABADO,2012/06/10 01:30:00+00,KR 27-CL38 S 02,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,S,2012/06/16 05:00:00+00,FEMENINO,57,PEATON
-74.075542031,4.66449411999997,1183500,2265070,A1105100,2012/07/08 05:00:00+00,23:36:00,2012,JULIO,DOMINGO,2012/07/09 04:36:00+00,AK 30-CL69 02,CHOQUE,BARRIOS UNIDOS,1,MOTOCICLISTA,,,MASCULINO,28,MOTOCICLISTA
-74.06997462,4.65836246999999,1183792,2269094,A1105408,2012/07/28 05:00:00+00,08:00:00,2012,JULIO,SABADO,2012/07/28 13:00:00+00,AK 24-CL 67 02,ATROPELLO,BARRIOS UNIDOS,,PEATON,,,FEMENINO,34,PEATON
-74.1981,4.63380000000001,1183829,2270071,A1107184,2012/07/31 05:00:00+00,21:51:00,2012,JULIO,MARTES,2012/08/01 02:51:00+00,CL 63-KR 96 S 78,CAIDA DE OCUPANTE,BOSA,1,PASAJERO,,,FEMENINO,58,PASAJERO
-74.1795,4.59699999999998,1183945,2272121,A1108034,2012/08/11 05:00:00+00,05:00:00,2012,AGOSTO,SABADO,2012/08/11 10:00:00+00,AV AVENIDA DEL SUR-KR 63 02,CHOQUE,BOSA,1,PASAJERO,S,2012/08/15 05:00:00+00,FEMENINO,32,PASAJERO
-74.112383939,4.54753346699999,1184257,2260960,A1102968,2012/06/17 05:00:00+00,14:18:00,2012,JUNIO,DOMINGO,2012/06/17 19:18:00+00,KR 5B-CL49A S 02,CHOQUE,RAFAEL URIBE URIBE,2,CICLISTA,,,MASCULINO,22,CICLISTA
-74.097740763,4.57796151899998,1184262,2260965,A1108686,2012/06/15 05:00:00+00,19:16:00,2012,JUNIO,VIERNES,2012/06/16 00:16:00+00,AV AVENIDA PRIMERO DE MAYO-KR 11B 51,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,,,MASCULINO,58,PEATON
-74.028840497,4.70382822800002,1184265,2260968,A1108725,2012/06/16 05:00:00+00,11:10:00,2012,JUNIO,SABADO,2012/06/16 16:10:00+00,KR 7-CL 127A 13,CHOQUE,USAQUEN,1,MOTOCICLISTA,,,MASCULINO,20,MOTOCICLISTA
-74.143951159,4.60072659999997,1184691,2267235,A1103762,2012/07/17 05:00:00+00,07:42:00,2012,JULIO,MARTES,2012/07/17 12:42:00+00,AV AVENIDA BOYACA-CL 43 S 42,CHOQUE,KENNEDY,2,MOTOCICLISTA,,,MASCULINO,44,MOTOCICLISTA
-74.1509,4.68040000000002,1184809,2269148,A1106181,2012/07/26 05:00:00+00,13:50:00,2012,JULIO,JUEVES,2012/07/26 18:50:00+00,CL 15-KR111 02,CHOQUE,FONTIBON,,PEATON,S,2012/07/28 05:00:00+00,FEMENINO,64,PEATON
-74.117885929,4.52293523200001,1184822,2270102,A1106777,2012/07/31 05:00:00+00,14:03:00,2012,JULIO,MARTES,2012/07/31 19:03:00+00,KR 1-CL70 S 02,ATROPELLO,USME,,PEATON,,,FEMENINO,37,PEATON
-74.076559114,4.59164088699998,1185392,2262104,A1103451,2012/06/21 05:00:00+00,08:14:00,2012,JUNIO,JUEVES,2012/06/21 13:14:00+00,KR 5-CL6B 02,CHOQUE,CANDELARIA,2,CICLISTA,S,2012/06/21 05:00:00+00,MASCULINO,54,CICLISTA
-74.1681189,4.69370651200001,1185633,2266246,A1105317,2012/07/12 05:00:00+00,16:10:00,2012,JULIO,JUEVES,2012/07/12 21:10:00+00,AC 22-KR 134 02,CHOQUE,FONTIBON,1,MOTOCICLISTA,,,MASCULINO,22,MOTOCICLISTA
-74.093102962,4.612188635,1185638,2266251,A1103807,2012/07/13 05:00:00+00,17:30:00,2012,JULIO,VIERNES,2012/07/13 22:30:00+00,AK 30-CL 12 02,ATROPELLO,LOS MARTIRES,,PEATON,,,MASCULINO,,PEATON
-74.100584799,4.74447280099997,1185678,2267263,A1105785,2012/07/17 05:00:00+00,07:20:00,2012,JULIO,MARTES,2012/07/17 12:20:00+00,CL 140A-KR109B 20,ATROPELLO,SUBA,,PEATON,S,2013/07/17 05:00:00+00,FEMENINO,65,PEATON
-74.1387,4.56110000000001,1185739,2268218,A1106329,2012/07/23 05:00:00+00,07:25:00,2012,JULIO,LUNES,2012/07/23 12:25:00+00,AV AVENIDA BOYACA-CL 60C 06,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,,,MASCULINO,31,MOTOCICLISTA
-74.17847562,4.60111049099999,1186008,2272260,A1105761,2012/08/12 05:00:00+00,14:30:00,2012,AGOSTO,DOMINGO,2012/08/12 19:30:00+00,CL 59-KR77 59-KR77LBIS,CAIDA DE OCUPANTE,BOSA,1,PASAJERO,S,2012/08/19 05:00:00+00,MASCULINO,42,PASAJERO
-74.199070787,4.63522819799999,1186020,2272272,A1108508,2012/08/12 05:00:00+00,19:42:00,2012,AGOSTO,DOMINGO,2012/08/13 00:42:00+00,CL 63-KR98B S 02,CHOQUE,BOSA,,PEATON,S,2012/08/13 05:00:00+00,MASCULINO,16,PEATON
-74.107080721,4.67761894300003,1186301,2261083,A1103113,2012/06/17 05:00:00+00,01:10:00,2012,JUNIO,DOMINGO,2012/06/17 06:10:00+00,AV AVENIDA JOSE CELESTINO MUTIS-KR 74A 81,CHOQUE,ENGATIVA,1,MOTOCICLISTA,,,MASCULINO,29,MOTOCICLISTA
-74.1717,4.63389999999998,1187579,2265306,A1105101,2012/07/07 05:00:00+00,21:30:00,2012,JULIO,SABADO,2012/07/08 02:30:00+00,CL 42F-KR87H 07,OTRO,KENNEDY,,PEATON,,,MASCULINO,34,PEATON
-74.052170021,4.686177552,1188048,2272374,A1107911,2012/08/12 05:00:00+00,12:00:00,2012,AGOSTO,DOMINGO,2012/08/12 17:00:00+00,AC 100-KR19 02,ATROPELLO,USAQUEN,,PEATON,S,2012/08/12 05:00:00+00,FEMENINO,37,PEATON
-74.11244597,4.594018823,1188134,2273448,A1105409,2012/08/15 05:00:00+00,13:30:00,2012,AGOSTO,MIERCOLES,2012/08/15 18:30:00+00,AV AVENIDA PRIMERO DE MAYO-KR 29D 57,ATROPELLO,ANTONIO NARINO,,PEATON,,,FEMENINO,5,PEATON
-74.153506518,4.62858367600001,1188238,2275477,A1108627,2012/08/13 05:00:00+00,13:30:00,2012,AGOSTO,LUNES,2012/08/13 18:30:00+00,KR 79A-CL35 S 02,CHOQUE,KENNEDY,2,MOTOCICLISTA,,,MASCULINO,32,MOTOCICLISTA
-74.172,4.64370000000002,1188362,2261218,A1108724,2012/06/14 05:00:00+00,00:05:00,2012,JUNIO,JUEVES,2012/06/14 05:05:00+00,CL 40B-KR93A 24,CHOQUE,KENNEDY,2,MOTOCICLISTA,,,MASCULINO,23,MOTOCICLISTA
-74.153825187,4.569690665,1188425,2262249,A1103114,2012/06/20 05:00:00+00,07:38:00,2012,JUNIO,MIERCOLES,2012/06/20 12:38:00+00,KR 38-CL68C S 43,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,,,MASCULINO,50,MOTOCICLISTA
-74.109020006,4.59503205200002,1188536,2264303,A1104565,2012/07/03 05:00:00+00,08:20:00,2012,JULIO,MARTES,2012/07/03 13:20:00+00,CL 17-KR29C S 02,ATROPELLO,ANTONIO NARINO,,PEATON,S,2012/07/03 05:00:00+00,MASCULINO,79,PEATON
-74.1002,4.73140000000001,1188664,2266395,A1105515,2012/07/15 05:00:00+00,03:30:00,2012,JULIO,DOMINGO,2012/07/15 08:30:00+00,AV AVENIDA SUBA-AV AVENIDA CIUDAD DE CALI 02,CHOQUE,SUBA,2,CICLISTA,S,2012/07/17 05:00:00+00,MASCULINO,25,CICLISTA
-74.151225013,4.60354422,1188682,2266413,A1105013,2012/07/13 05:00:00+00,17:00:00,2012,JULIO,VIERNES,2012/07/13 22:00:00+00,CL 45-KR72J S 02,ATROPELLO,KENNEDY,,PEATON,S,2012/07/13 05:00:00+00,MASCULINO,81,PEATON
-74.079682221,4.63002670700001,1189277,2278642,A1233130,2012/09/11 05:00:00+00,20:30:00,2012,SEPTIEMBRE,MARTES,2012/09/12 01:30:00+00,KR 30-CL39B 14,CHOQUE,TEUSAQUILLO,1,MOTOCICLISTA,S,2012/09/13 05:00:00+00,MASCULINO,20,MOTOCICLISTA
-74.05959246,4.65947321700003,1189354,2279673,A1233257,2012/09/17 05:00:00+00,06:00:00,2012,SEPTIEMBRE,LUNES,2012/09/17 11:00:00+00,KR 13-CL73 02,CHOQUE,CHAPINERO,1,PASAJERO,S,2012/09/17 05:00:00+00,FEMENINO,35,PASAJERO
-74.144903158,4.599279712,1189419,2280704,A1108509,2012/09/20 05:00:00+00,11:25:00,2012,SEPTIEMBRE,JUEVES,2012/09/20 16:25:00+00,AV AVENIDA BOYACA-CL 43C S 91,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,46,PEATON
-74.106719935,4.67119701899998,1189498,2282719,A1106436,2012/09/30 05:00:00+00,03:40:00,2012,SEPTIEMBRE,DOMINGO,2012/09/30 08:40:00+00,AV AVENIDA BOYACA-CL 53 02,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,22,PEATON
-74.050472481,4.70565678899999,1189601,2283785,A1234531,2012/10/05 05:00:00+00,08:48:00,2012,OCTUBRE,VIERNES,2012/10/05 13:48:00+00,KR 20-CL125 75,ATROPELLO,USAQUEN,,PEATON,,,MASCULINO,81,PEATON
-74.138682251,4.621094207,1189635,2284790,A1235972,2012/10/10 05:00:00+00,08:50:00,2012,OCTUBRE,MIERCOLES,2012/10/10 13:50:00+00,KR 72-CL2A S 06,ATROPELLO,KENNEDY,,PEATON,S,2012/10/10 05:00:00+00,FEMENINO,63,PEATON
-74.094707084,4.67941395700001,1189887,2289034,A1237188,2012/10/31 05:00:00+00,06:30:00,2012,OCTUBRE,MIERCOLES,2012/10/31 11:30:00+00,AC 68-KR70 10,ATROPELLO,ENGATIVA,,PEATON,S,2012/10/31 05:00:00+00,MASCULINO,72,PEATON
-74.134256392,4.60132528000003,1190048,2291125,A1238689,2012/11/09 05:00:00+00,06:50:00,2012,NOVIEMBRE,VIERNES,2012/11/09 11:50:00+00,KR 68-CL37B S 31,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,6,PEATON
-74.091748522,4.72355490400003,1190068,2291159,A1238840,2012/11/10 05:00:00+00,21:15:00,2012,NOVIEMBRE,SABADO,2012/11/11 02:15:00+00,KR 93-CL123 02,OTRO,SUBA,1,MOTOCICLISTA,S,2012/11/15 05:00:00+00,MASCULINO,21,MOTOCICLISTA
-74.097009873,4.684689386,1190434,2280757,A1107566,2012/09/20 05:00:00+00,21:30:00,2012,SEPTIEMBRE,JUEVES,2012/09/21 02:30:00+00,AV AVENIDA BOYACA-CL 69B 45,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,49,PEATON
-74.074735813,4.66570562499999,1190449,2280772,A1233987,2012/09/20 05:00:00+00,01:10:00,2012,SEPTIEMBRE,JUEVES,2012/09/20 06:10:00+00,AK 30-CL71 02,VOLCAMIENTO,BARRIOS UNIDOS,1,MOTOCICLISTA,S,2012/12/28 05:00:00+00,MASCULINO,38,MOTOCICLISTA
-74.160274444,4.63693762899999,1190630,2283851,A1235668,2012/10/06 05:00:00+00,19:30:00,2012,OCTUBRE,SABADO,2012/10/07 00:30:00+00,AV AVENIDA CIUDAD DE CALI-CL 33 S 14,AUTOLESION,KENNEDY,1,MOTOCICLISTA,S,2012/10/10 05:00:00+00,MASCULINO,36,MOTOCICLISTA
-74.032948479,4.76198544099998,1190642,2283863,A1234863,2012/10/06 05:00:00+00,20:20:00,2012,OCTUBRE,SABADO,2012/10/07 01:20:00+00,KR 11-CL185A 02,CHOQUE,USAQUEN,2,CICLISTA,S,2012/10/08 05:00:00+00,MASCULINO,55,CICLISTA
-74.1612,4.60980000000001,1190841,2287070,A1236625,2012/10/19 05:00:00+00,12:58:00,2012,OCTUBRE,VIERNES,2012/10/19 17:58:00+00,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 74 02,ATROPELLO,KENNEDY,,PEATON,,,FEMENINO,14,PEATON
-74.075230395,4.69869341700002,1190864,2288065,A1237055,2012/10/24 05:00:00+00,16:30:00,2012,OCTUBRE,MIERCOLES,2012/10/24 21:30:00+00,AC 116-KR70F 43,ATROPELLO,SUBA,,PEATON,,,MASCULINO,92,PEATON
-74.131427419,4.68946776500002,1190906,2288107,A1236898,2012/10/27 05:00:00+00,13:12:00,2012,OCTUBRE,SABADO,2012/10/27 18:12:00+00,CL 26-KR103 09,CHOQUE,FONTIBON,1,MOTOCICLISTA,,,MASCULINO,19,MOTOCICLISTA
-74.072500545,4.62924524200002,1190909,2289093,A1237874,2012/10/31 05:00:00+00,19:50:00,2012,OCTUBRE,MIERCOLES,2012/11/01 00:50:00+00,AK 19-CL39B 16,ATROPELLO,TEUSAQUILLO,,PEATON,,,MASCULINO,51,PEATON
